cancer_site,state,year,count,population,crude_rate_100k
XI Carcinomas and other malignant epithelial neoplasms,Tennessee,2020,36,1704955,2.1100000000000003
XI Carcinomas and other malignant epithelial neoplasms,Texas,2020,145,8273250,1.75
XI Carcinomas and other malignant epithelial neoplasms,Utah,2020,28,1046391,2.68
XI Carcinomas and other malignant epithelial neoplasms,Virginia,2020,46,2125043,2.16
XI Carcinomas and other malignant epithelial neoplasms,Washington,2020,49,1863741,2.6300000000000003
XI Carcinomas and other malignant epithelial neoplasms,Wisconsin,2020,33,1440144,2.29
XI Carcinomas and other malignant epithelial neoplasms,Alabama,2021,20,1248432,1.6
XI Carcinomas and other malignant epithelial neoplasms,Arizona,2021,42,1780190,2.3600000000000003
XI Carcinomas and other malignant epithelial neoplasms,Arkansas,2021,20,775555,2.58
XI Carcinomas and other malignant epithelial neoplasms,California,2021,198,9634165,2.06
XI Carcinomas and other malignant epithelial neoplasms,Colorado,2021,30,1383151,2.17
XI Carcinomas and other malignant epithelial neoplasms,Connecticut,2021,17,844666,2.0100000000000002
XI Carcinomas and other malignant epithelial neoplasms,Florida,2021,116,4738889,2.45
XI Carcinomas and other malignant epithelial neoplasms,Georgia,2021,58,2798271,2.07
XI Carcinomas and other malignant epithelial neoplasms,Idaho,2021,19,522511,3.64
XI Carcinomas and other malignant epithelial neoplasms,Illinois,2021,68,3104921,2.19
XI Carcinomas and other malignant epithelial neoplasms,Iowa,2021,21,821616,2.5600000000000005
XI Carcinomas and other malignant epithelial neoplasms,Kentucky,2021,27,1118632,2.41
XI Carcinomas and other malignant epithelial neoplasms,Louisiana,2021,22,1194046,1.8399999999999999
XI Carcinomas and other malignant epithelial neoplasms,Maine,2021,17,281786,6.03
XI Carcinomas and other malignant epithelial neoplasms,Maryland,2021,24,1508622,1.59
XI Carcinomas and other malignant epithelial neoplasms,Massachusetts,2021,34,1559168,2.18
XI Carcinomas and other malignant epithelial neoplasms,Michigan,2021,50,2381859,2.1
XI Carcinomas and other malignant epithelial neoplasms,Minnesota,2021,48,1446771,3.3200000000000003
XI Carcinomas and other malignant epithelial neoplasms,Mississippi,2021,19,767713,2.47
XI Carcinomas and other malignant epithelial neoplasms,Missouri,2021,33,1529584,2.16
XI Carcinomas and other malignant epithelial neoplasms,Nebraska,2021,26,533227,4.88
XI Carcinomas and other malignant epithelial neoplasms,New Jersey,2021,63,2229840,2.83
XI Carcinomas and other malignant epithelial neoplasms,New York,2021,152,4585904,3.3100000000000005
XI Carcinomas and other malignant epithelial neoplasms,North Carolina,2021,44,2578092,1.7100000000000002
XI Carcinomas and other malignant epithelial neoplasms,Ohio,2021,68,2872337,2.37
XI Carcinomas and other malignant epithelial neoplasms,Oklahoma,2021,25,1061686,2.35
XI Carcinomas and other malignant epithelial neoplasms,Oregon,2021,25,951929,2.6300000000000003
XI Carcinomas and other malignant epithelial neoplasms,Pennsylvania,2021,87,3017424,2.8800000000000003
XI Carcinomas and other malignant epithelial neoplasms,South Carolina,2021,18,1246302,1.4400000000000002
XI Carcinomas and other malignant epithelial neoplasms,Tennessee,2021,51,1697511,3
XI Carcinomas and other malignant epithelial neoplasms,Texas,2021,188,8245806,2.2800000000000002
XI Carcinomas and other malignant epithelial neoplasms,Utah,2021,41,1042726,3.9299999999999997
XI Carcinomas and other malignant epithelial neoplasms,Virginia,2021,46,2104377,2.19
XI Carcinomas and other malignant epithelial neoplasms,Washington,2021,45,1829763,2.4600000000000004
XI Carcinomas and other malignant epithelial neoplasms,West Virginia,2021,17,399699,4.25
XI Carcinomas and other malignant epithelial neoplasms,Wisconsin,2021,27,1409256,1.92
XI(b) Thyroid carcinomas,California,1999,60,10162042,0.5900000000000001
XI(b) Thyroid carcinomas,Florida,1999,20,4003280,0.5
XI(b) Thyroid carcinomas,Illinois,1999,23,3599110,0.6400000000000001
XI(b) Thyroid carcinomas,New York,1999,38,5187922,0.73
XI(b) Thyroid carcinomas,Ohio,1999,19,3222127,0.5900000000000001
XI(b) Thyroid carcinomas,Pennsylvania,1999,23,3275657,0.7000000000000001
XI(b) Thyroid carcinomas,Texas,1999,42,6488388,0.65
XI(b) Thyroid carcinomas,California,2000,55,10255924,0.54
XI(b) Thyroid carcinomas,Florida,2000,21,4058589,0.52
XI(b) Thyroid carcinomas,Illinois,2000,18,3606347,0.5
XI(b) Thyroid carcinomas,Michigan,2000,19,2884980,0.66
XI(b) Thyroid carcinomas,New Jersey,2000,20,2285412,0.8800000000000001
XI(b) Thyroid carcinomas,New York,2000,40,5206876,0.77
XI(b) Thyroid carcinomas,Texas,2000,40,6568599,0.61
XI(b) Thyroid carcinomas,Wisconsin,2000,16,1533977,1.04
XI(b) Thyroid carcinomas,California,2001,66,10313880,0.6400000000000001
XI(b) Thyroid carcinomas,Florida,2001,17,4121474,0.41
XI(b) Thyroid carcinomas,Illinois,2001,17,3603190,0.47000000000000003
XI(b) Thyroid carcinomas,Michigan,2001,21,2880673,0.73
XI(b) Thyroid carcinomas,New Jersey,2001,18,2303248,0.78
XI(b) Thyroid carcinomas,New York,2001,39,5193778,0.75
XI(b) Thyroid carcinomas,Texas,2001,35,6650892,0.53
XI(b) Thyroid carcinomas,California,2002,40,10354903,0.39
XI(b) Thyroid carcinomas,Illinois,2002,27,3594189,0.75
XI(b) Thyroid carcinomas,Michigan,2002,18,2869862,0.63
XI(b) Thyroid carcinomas,New York,2002,38,5177855,0.73
XI(b) Thyroid carcinomas,Ohio,2002,17,3182127,0.53
XI(b) Thyroid carcinomas,Pennsylvania,2002,24,3247389,0.7400000000000001
XI(b) Thyroid carcinomas,Texas,2002,38,6731078,0.5599999999999999
XI(b) Thyroid carcinomas,California,2003,62,10407621,0.6000000000000001
XI(b) Thyroid carcinomas,Florida,2003,20,4252139,0.47000000000000003
XI(b) Thyroid carcinomas,Illinois,2003,27,3581302,0.75
XI(b) Thyroid carcinomas,Michigan,2003,21,2859024,0.73
XI(b) Thyroid carcinomas,New Jersey,2003,18,2330306,0.77
XI(b) Thyroid carcinomas,New York,2003,28,5149468,0.54
XI(b) Thyroid carcinomas,Ohio,2003,23,3169697,0.73
XI(b) Thyroid carcinomas,Pennsylvania,2003,29,3239738,0.9
XI(b) Thyroid carcinomas,Texas,2003,45,6809683,0.66
XI(b) Thyroid carcinomas,California,2004,60,10443725,0.5700000000000001
XI(b) Thyroid carcinomas,Florida,2004,20,4338695,0.45999999999999996
XI(b) Thyroid carcinomas,Illinois,2004,34,3571714,0.9500000000000001
XI(b) Thyroid carcinomas,Indiana,2004,17,1773433,0.96
XI(b) Thyroid carcinomas,Michigan,2004,18,2847180,0.63
XI(b) Thyroid carcinomas,New Jersey,2004,28,2336900,1.2000000000000002
XI(b) Thyroid carcinomas,New York,2004,46,5110669,0.9
XI(b) Thyroid carcinomas,Pennsylvania,2004,39,3235436,1.21
XI(b) Thyroid carcinomas,Texas,2004,43,6893798,0.6200000000000001
XI(b) Thyroid carcinomas,Wisconsin,2004,18,1523677,1.1800000000000002
XI(b) Thyroid carcinomas,California,2005,47,10441553,0.45
XI(b) Thyroid carcinomas,Florida,2005,33,4426511,0.75
XI(b) Thyroid carcinomas,Illinois,2005,27,3552913,0.76
XI(b) Thyroid carcinomas,Massachusetts,2005,21,1654917,1.27
XI(b) Thyroid carcinomas,Michigan,2005,19,2823815,0.67
XI(b) Thyroid carcinomas,Missouri,2005,17,1591905,1.07
XI(b) Thyroid carcinomas,New York,2005,35,5053118,0.6900000000000001
XI(b) Thyroid carcinomas,North Carolina,2005,22,2371142,0.9300000000000002
XI(b) Thyroid carcinomas,Ohio,2005,19,3142242,0.6000000000000001
XI(b) Thyroid carcinomas,Pennsylvania,2005,33,3226468,1.02
XI(b) Thyroid carcinomas,Texas,2005,29,6976844,0.42000000000000004
XI(b) Thyroid carcinomas,California,2006,73,10426324,0.7000000000000001
XI(b) Thyroid carcinomas,Florida,2006,33,4495577,0.73
XI(b) Thyroid carcinomas,Illinois,2006,35,3537020,0.9900000000000001
XI(b) Thyroid carcinomas,Massachusetts,2006,17,1644388,1.03
XI(b) Thyroid carcinomas,Michigan,2006,21,2796852,0.75
XI(b) Thyroid carcinomas,New Jersey,2006,29,2320362,1.25
XI(b) Thyroid carcinomas,New York,2006,46,5001918,0.9199999999999999
XI(b) Thyroid carcinomas,North Carolina,2006,19,2420033,0.79
XI(b) Thyroid carcinomas,Ohio,2006,18,3128181,0.58
XI(b) Thyroid carcinomas,Pennsylvania,2006,33,3223047,1.02
XI(b) Thyroid carcinomas,Texas,2006,44,7146953,0.6200000000000001
XI(b) Thyroid carcinomas,California,2007,78,10419053,0.75
XI(b) Thyroid carcinomas,Florida,2007,42,4520513,0.9300000000000002
XI(b) Thyroid carcinomas,Georgia,2007,19,2729049,0.7000000000000001
XI(b) Thyroid carcinomas,Illinois,2007,34,3531290,0.96
XI(b) Thyroid carcinomas,Michigan,2007,18,2765779,0.65
XI(b) Thyroid carcinomas,New York,2007,44,4965536,0.8900000000000001
XI(b) Thyroid carcinomas,North Carolina,2007,25,2480165,1.01
XI(b) Thyroid carcinomas,Pennsylvania,2007,38,3217880,1.1800000000000002
XI(b) Thyroid carcinomas,Texas,2007,51,7276869,0.7000000000000001
XI(b) Thyroid carcinomas,Virginia,2007,19,2057072,0.9199999999999999
XI(b) Thyroid carcinomas,California,2008,84,10448668,0.8
XI(b) Thyroid carcinomas,Florida,2008,44,4527628,0.97
XI(b) Thyroid carcinomas,Georgia,2008,21,2763796,0.76
XI(b) Thyroid carcinomas,Illinois,2008,33,3522622,0.9400000000000001
XI(b) Thyroid carcinomas,Massachusetts,2008,24,1632561,1.47
XI(b) Thyroid carcinomas,Michigan,2008,22,2724448,0.81
XI(b) Thyroid carcinomas,Missouri,2008,21,1604617,1.31
XI(b) Thyroid carcinomas,New Jersey,2008,27,2303527,1.17
XI(b) Thyroid carcinomas,New York,2008,55,4945553,1.11
XI(b) Thyroid carcinomas,North Carolina,2008,19,2523924,0.75
XI(b) Thyroid carcinomas,Ohio,2008,20,3105558,0.6400000000000001
XI(b) Thyroid carcinomas,Pennsylvania,2008,38,3208808,1.1800000000000002
XI(b) Thyroid carcinomas,Texas,2008,45,7409811,0.61
XI(b) Thyroid carcinomas,Washington,2008,18,1746269,1.03
XI(b) Thyroid carcinomas,Arizona,2009,17,1817884,0.9400000000000001
XI(b) Thyroid carcinomas,California,2009,102,10451060,0.9800000000000001
XI(b) Thyroid carcinomas,Florida,2009,36,4513647,0.8
XI(b) Thyroid carcinomas,Georgia,2009,17,2777234,0.61
XI(b) Thyroid carcinomas,Illinois,2009,45,3509764,1.2800000000000002
XI(b) Thyroid carcinomas,Massachusetts,2009,16,1628136,0.9800000000000001
XI(b) Thyroid carcinomas,Michigan,2009,22,2682344,0.82
XI(b) Thyroid carcinomas,New Jersey,2009,22,2297204,0.96
XI(b) Thyroid carcinomas,New York,2009,57,4922253,1.16
XI(b) Thyroid carcinomas,North Carolina,2009,21,2552467,0.82
XI(b) Thyroid carcinomas,Ohio,2009,21,3087465,0.68
XI(b) Thyroid carcinomas,Pennsylvania,2009,41,3196745,1.2800000000000002
XI(b) Thyroid carcinomas,Tennessee,2009,18,1674771,1.07
XI(b) Thyroid carcinomas,Texas,2009,46,7543609,0.61
XI(b) Thyroid carcinomas,California,2010,86,10430475,0.82
XI(b) Thyroid carcinomas,Colorado,2010,16,1367000,1.17
XI(b) Thyroid carcinomas,Florida,2010,32,4503681,0.71
XI(b) Thyroid carcinomas,Georgia,2010,21,2781285,0.76
XI(b) Thyroid carcinomas,Illinois,2010,38,3492547,1.09
XI(b) Thyroid carcinomas,Michigan,2010,23,2637956,0.87
XI(b) Thyroid carcinomas,New Jersey,2010,29,2292103,1.27
XI(b) Thyroid carcinomas,New York,2010,47,4895434,0.96
XI(b) Thyroid carcinomas,North Carolina,2010,21,2560998,0.82
XI(b) Thyroid carcinomas,Ohio,2010,23,3060751,0.75
XI(b) Thyroid carcinomas,Pennsylvania,2010,46,3174827,1.4500000000000002
XI(b) Thyroid carcinomas,Tennessee,2010,16,1673849,0.96
XI(b) Thyroid carcinomas,Texas,2010,67,7634449,0.8800000000000001
XI(b) Thyroid carcinomas,Washington,2010,17,1770242,0.96
XI(b) Thyroid carcinomas,Arizona,2011,21,1795647,1.17
XI(b) Thyroid carcinomas,California,2011,95,10370254,0.9199999999999999
XI(b) Thyroid carcinomas,Florida,2011,47,4488437,1.05
XI(b) Thyroid carcinomas,Georgia,2011,17,2779227,0.61
XI(b) Thyroid carcinomas,Illinois,2011,30,3467883,0.87
XI(b) Thyroid carcinomas,Massachusetts,2011,22,1626878,1.35
XI(b) Thyroid carcinomas,Michigan,2011,29,2603185,1.11
XI(b) Thyroid carcinomas,New Jersey,2011,38,2293748,1.6600000000000001
XI(b) Thyroid carcinomas,New York,2011,61,4888061,1.25
XI(b) Thyroid carcinomas,North Carolina,2011,16,2557053,0.63
XI(b) Thyroid carcinomas,Ohio,2011,31,3031650,1.02
XI(b) Thyroid carcinomas,Oregon,2011,16,967433,1.6500000000000001
XI(b) Thyroid carcinomas,Pennsylvania,2011,48,3157064,1.52
XI(b) Thyroid carcinomas,Tennessee,2011,16,1668551,0.96
XI(b) Thyroid carcinomas,Texas,2011,58,7693071,0.75
XI(b) Thyroid carcinomas,Virginia,2011,20,2092221,0.96
XI(b) Thyroid carcinomas,Washington,2011,18,1770867,1.02
XI(b) Thyroid carcinomas,Arizona,2012,16,1790431,0.8900000000000001
XI(b) Thyroid carcinomas,California,2012,98,10317070,0.9500000000000001
XI(b) Thyroid carcinomas,Connecticut,2012,16,910496,1.7600000000000002
XI(b) Thyroid carcinomas,Florida,2012,28,4486969,0.6200000000000001
XI(b) Thyroid carcinomas,Georgia,2012,25,2779149,0.9
XI(b) Thyroid carcinomas,Illinois,2012,38,3437783,1.11
XI(b) Thyroid carcinomas,Massachusetts,2012,27,1625373,1.6600000000000001
XI(b) Thyroid carcinomas,Michigan,2012,25,2573737,0.97
XI(b) Thyroid carcinomas,New Jersey,2012,25,2285979,1.09
XI(b) Thyroid carcinomas,New York,2012,82,4876123,1.6800000000000002
XI(b) Thyroid carcinomas,North Carolina,2012,16,2553139,0.63
XI(b) Thyroid carcinomas,Ohio,2012,40,3003532,1.33
XI(b) Thyroid carcinomas,Pennsylvania,2012,48,3135457,1.5300000000000002
XI(b) Thyroid carcinomas,Texas,2012,82,7752093,1.06
XI(b) Thyroid carcinomas,Virginia,2012,18,2100329,0.86
XI(b) Thyroid carcinomas,Washington,2012,18,1771021,1.02
XI(b) Thyroid carcinomas,Wisconsin,2012,21,1487603,1.4100000000000001
XI(b) Thyroid carcinomas,Arizona,2013,19,1787090,1.06
XI(b) Thyroid carcinomas,California,2013,91,10281356,0.8900000000000001
XI(b) Thyroid carcinomas,Connecticut,2013,19,900260,2.1100000000000003
XI(b) Thyroid carcinomas,Florida,2013,36,4504408,0.8
XI(b) Thyroid carcinomas,Illinois,2013,47,3406313,1.3800000000000001
XI(b) Thyroid carcinomas,Kentucky,2013,18,1138299,1.58
XI(b) Thyroid carcinomas,Michigan,2013,25,2549860,0.9800000000000001
XI(b) Thyroid carcinomas,Minnesota,2013,16,1432396,1.1199999999999999
XI(b) Thyroid carcinomas,New Jersey,2013,38,2277452,1.67
XI(b) Thyroid carcinomas,New York,2013,65,4861824,1.34
XI(b) Thyroid carcinomas,Ohio,2013,22,2989139,0.7400000000000001
XI(b) Thyroid carcinomas,Pennsylvania,2013,52,3114308,1.67
XI(b) Thyroid carcinomas,Texas,2013,60,7817791,0.77
XI(b) Thyroid carcinomas,Virginia,2013,19,2103307,0.9
XI(b) Thyroid carcinomas,Arizona,2014,17,1789283,0.9500000000000001
XI(b) Thyroid carcinomas,California,2014,106,10252905,1.03
XI(b) Thyroid carcinomas,Colorado,2014,16,1391463,1.1500000000000001
XI(b) Thyroid carcinomas,Florida,2014,56,4531200,1.2400000000000002
XI(b) Thyroid carcinomas,Georgia,2014,17,2781718,0.61
XI(b) Thyroid carcinomas,Illinois,2014,37,3373212,1.1
XI(b) Thyroid carcinomas,Indiana,2014,16,1777906,0.9
XI(b) Thyroid carcinomas,Maryland,2014,18,1523016,1.1800000000000002
XI(b) Thyroid carcinomas,Massachusetts,2014,17,1622378,1.05
XI(b) Thyroid carcinomas,Michigan,2014,31,2529247,1.2300000000000002
XI(b) Thyroid carcinomas,New Jersey,2014,41,2272038,1.8
XI(b) Thyroid carcinomas,New York,2014,70,4841587,1.4500000000000002
XI(b) Thyroid carcinomas,North Carolina,2014,29,2548178,1.1400000000000001
XI(b) Thyroid carcinomas,Ohio,2014,29,2978111,0.97
XI(b) Thyroid carcinomas,Pennsylvania,2014,43,3098898,1.3900000000000001
XI(b) Thyroid carcinomas,Tennessee,2014,18,1671080,1.08
XI(b) Thyroid carcinomas,Texas,2014,82,7912748,1.04
XI(b) Thyroid carcinomas,Utah,2014,17,997232,1.7000000000000002
XI(b) Thyroid carcinomas,Virginia,2014,20,2104566,0.9500000000000001
XI(b) Thyroid carcinomas,Washington,2014,23,1784637,1.29
XI(b) Thyroid carcinomas,Arizona,2015,28,1791893,1.56
XI(b) Thyroid carcinomas,California,2015,127,10233713,1.2400000000000002
XI(b) Thyroid carcinomas,Colorado,2015,21,1403855,1.5
XI(b) Thyroid carcinomas,Florida,2015,41,4581732,0.8900000000000001
XI(b) Thyroid carcinomas,Georgia,2015,30,2794532,1.07
XI(b) Thyroid carcinomas,Illinois,2015,31,3343564,0.9300000000000002
