state,age_group,year,count,population,crude_rate_100k
Oregon,15-19 years,2019,65,256511,25.340000000000003
Oregon,5-9 years,2019,29,239267,12.120000000000001
Pennsylvania,1-4 years,2019,146,564200,25.880000000000003
Pennsylvania,10-14 years,2019,114,781620,14.590000000000002
Pennsylvania,15-19 years,2019,211,845619,24.950000000000003
Pennsylvania,5-9 years,2019,99,730040,13.56
Pennsylvania,< 1 year,2019,51,133869,38.1
Rhode Island,15-19 years,2019,16,76087,21.03
South Carolina,1-4 years,2019,42,229403,18.31
South Carolina,10-14 years,2019,52,327612,15.87
South Carolina,15-19 years,2019,58,336597,17.23
South Carolina,5-9 years,2019,34,298655,11.38
Tennessee,1-4 years,2019,70,325637,21.5
Tennessee,10-14 years,2019,64,445021,14.380000000000003
Tennessee,15-19 years,2019,81,445062,18.2
Tennessee,5-9 years,2019,57,410700,13.880000000000003
Texas,1-4 years,2019,345,1581590,21.810000000000002
Texas,10-14 years,2019,326,2149261,15.17
Texas,15-19 years,2019,524,2131512,24.580000000000002
Texas,5-9 years,2019,265,2028693,13.06
Texas,< 1 year,2019,108,367105,29.42
Utah,1-4 years,2019,45,196485,22.900000000000002
Utah,10-14 years,2019,44,277014,15.880000000000003
Utah,15-19 years,2019,63,267901,23.52
Utah,5-9 years,2019,40,257914,15.51
Virginia,1-4 years,2019,98,406302,24.12
Virginia,10-14 years,2019,92,544753,16.89
Virginia,15-19 years,2019,133,568087,23.41
Virginia,5-9 years,2019,55,513811,10.700000000000001
Virginia,< 1 year,2019,33,97474,33.86000000000001
Washington,1-4 years,2019,71,363893,19.51
Washington,10-14 years,2019,93,480144,19.37
Washington,15-19 years,2019,122,468066,26.060000000000002
Washington,5-9 years,2019,62,465134,13.330000000000002
Washington,< 1 year,2019,24,85045,28.22
West Virginia,1-4 years,2019,16,74687,21.42
West Virginia,15-19 years,2019,35,111610,31.360000000000003
Wisconsin,1-4 years,2019,63,265111,23.76
Wisconsin,10-14 years,2019,62,379853,16.32
Wisconsin,15-19 years,2019,78,397885,19.6
Wisconsin,5-9 years,2019,46,345805,13.3
Wisconsin,< 1 year,2019,19,62661,30.32
Wyoming,5-9 years,2019,0,36664,0
Alabama,1-4 years,2020,43,236039,18.22
Alabama,10-14 years,2020,46,324611,14.17
Alabama,15-19 years,2020,59,334621,17.630000000000003
Alabama,5-9 years,2020,40,301405,13.27
Arizona,1-4 years,2020,86,326324,26.35
Arizona,10-14 years,2020,74,474658,15.590000000000002
Arizona,15-19 years,2020,100,483652,20.680000000000003
Arizona,5-9 years,2020,42,436773,9.620000000000001
Arizona,< 1 year,2020,19,76248,24.92
Arkansas,1-4 years,2020,30,146931,20.42
Arkansas,10-14 years,2020,30,204177,14.690000000000001
Arkansas,15-19 years,2020,40,203339,19.67
Arkansas,5-9 years,2020,16,189810,8.43
California,1-4 years,2020,395,1836378,21.51
California,10-14 years,2020,362,2578451,14.040000000000001
California,15-19 years,2020,596,2628849,22.67
California,5-9 years,2020,292,2435399,11.990000000000002
California,< 1 year,2020,98,432762,22.650000000000002
Colorado,1-4 years,2020,50,255916,19.540000000000003
Colorado,10-14 years,2020,60,368900,16.26
Colorado,15-19 years,2020,97,382586,25.35
Colorado,5-9 years,2020,43,338745,12.690000000000001
Colorado,< 1 year,2020,18,61767,29.14
Connecticut,1-4 years,2020,40,147475,27.12
Connecticut,10-14 years,2020,26,222759,11.670000000000002
Connecticut,15-19 years,2020,69,244355,28.24
Connecticut,5-9 years,2020,27,197089,13.700000000000001
Florida,1-4 years,2020,210,893206,23.51
Florida,10-14 years,2020,157,1235248,12.71
Florida,15-19 years,2020,336,1256772,26.74
Florida,5-9 years,2020,168,1155521,14.540000000000001
Florida,< 1 year,2020,41,211469,19.39
Georgia,1-4 years,2020,123,515452,23.86
Georgia,10-14 years,2020,115,748301,15.37
Georgia,15-19 years,2020,165,759130,21.740000000000002
Georgia,5-9 years,2020,84,680872,12.340000000000002
Georgia,< 1 year,2020,28,122315,22.89
Hawaii,15-19 years,2020,16,79106,20.230000000000004
Idaho,1-4 years,2020,18,90906,19.8
Idaho,10-14 years,2020,20,136362,14.67
Idaho,15-19 years,2020,25,143362,17.44
Illinois,1-4 years,2020,122,587518,20.77
Illinois,10-14 years,2020,134,831174,16.12
Illinois,15-19 years,2020,209,854363,24.46
Illinois,5-9 years,2020,80,765599,10.450000000000001
Illinois,< 1 year,2020,41,138571,29.59
Iowa,1-4 years,2020,24,154222,15.56
Iowa,10-14 years,2020,36,215133,16.73
Iowa,15-19 years,2020,51,223238,22.85
Iowa,5-9 years,2020,24,199626,12.020000000000001
Kansas,1-4 years,2020,32,146467,21.85
Kansas,10-14 years,2020,20,206387,9.690000000000001
Kansas,15-19 years,2020,48,209901,22.87
Kansas,5-9 years,2020,21,193455,10.86
Kentucky,1-4 years,2020,42,215619,19.480000000000004
Kentucky,10-14 years,2020,36,292426,12.31
Kentucky,15-19 years,2020,66,294378,22.42
Kentucky,5-9 years,2020,37,276500,13.380000000000003
Kentucky,< 1 year,2020,23,51757,44.44
Louisiana,1-4 years,2020,48,235317,20.400000000000002
Louisiana,10-14 years,2020,47,313762,14.980000000000002
Louisiana,15-19 years,2020,59,308327,19.14
Louisiana,5-9 years,2020,30,298865,10.040000000000001
Maine,15-19 years,2020,21,79559,26.400000000000002
Maryland,1-4 years,2020,68,290685,23.39
Maryland,10-14 years,2020,43,396410,10.850000000000001
Maryland,15-19 years,2020,67,395996,16.919999999999998
Maryland,5-9 years,2020,55,374627,14.680000000000001
Maryland,< 1 year,2020,20,69782,28.660000000000004
Massachusetts,1-4 years,2020,67,283739,23.61
Massachusetts,10-14 years,2020,59,398009,14.82
Massachusetts,15-19 years,2020,77,457440,16.830000000000002
Massachusetts,5-9 years,2020,46,370217,12.43
Massachusetts,< 1 year,2020,21,68927,30.47
Michigan,1-4 years,2020,70,447945,15.630000000000003
Michigan,10-14 years,2020,56,627153,8.93
Michigan,15-19 years,2020,142,668009,21.26
Michigan,5-9 years,2020,71,583599,12.170000000000002
Michigan,< 1 year,2020,29,107019,27.1
Minnesota,1-4 years,2020,62,276873,22.39
Minnesota,10-14 years,2020,56,381931,14.66
Minnesota,15-19 years,2020,85,378230,22.47
Minnesota,5-9 years,2020,42,361729,11.61
Minnesota,< 1 year,2020,18,65971,27.28
Mississippi,1-4 years,2020,19,143077,13.280000000000001
Mississippi,10-14 years,2020,26,207517,12.530000000000001
Mississippi,15-19 years,2020,28,208648,13.42
Missouri,1-4 years,2020,46,291100,15.8
Missouri,10-14 years,2020,46,400321,11.490000000000002
Missouri,15-19 years,2020,90,404832,22.230000000000004
Missouri,5-9 years,2020,48,374644,12.81
Missouri,< 1 year,2020,16,70306,22.76
Nebraska,10-14 years,2020,16,138927,11.520000000000001
Nebraska,15-19 years,2020,36,138849,25.930000000000003
Nebraska,5-9 years,2020,18,133113,13.52
Nevada,1-4 years,2020,29,145227,19.97
Nevada,10-14 years,2020,28,204563,13.690000000000001
Nevada,15-19 years,2020,49,191227,25.62
Nevada,5-9 years,2020,25,190683,13.11
New Hampshire,15-19 years,2020,20,87213,22.930000000000003
New Jersey,1-4 years,2020,76,425615,17.86
New Jersey,10-14 years,2020,81,589215,13.75
New Jersey,15-19 years,2020,185,596708,31
New Jersey,5-9 years,2020,56,549010,10.200000000000001
New Jersey,< 1 year,2020,28,101729,27.52
New Mexico,1-4 years,2020,19,95177,19.96
New Mexico,10-14 years,2020,18,143454,12.55
New Mexico,15-19 years,2020,22,145906,15.080000000000002
New York,1-4 years,2020,214,913366,23.430000000000003
New York,10-14 years,2020,182,1168447,15.580000000000002
New York,15-19 years,2020,304,1240783,24.5
New York,5-9 years,2020,159,1147411,13.86
New York,< 1 year,2020,60,224111,26.77
North Carolina,1-4 years,2020,104,473535,21.96
North Carolina,10-14 years,2020,90,674347,13.350000000000001
North Carolina,15-19 years,2020,143,700109,20.430000000000003
North Carolina,5-9 years,2020,74,615932,12.01
North Carolina,< 1 year,2020,34,114737,29.630000000000003
North Dakota,< 1 year,2020,0,10384,0
Ohio,1-4 years,2020,121,547609,22.1
Ohio,10-14 years,2020,100,753909,13.26
Ohio,15-19 years,2020,193,780421,24.730000000000004
Ohio,5-9 years,2020,84,708521,11.86
Ohio,< 1 year,2020,24,131040,18.32
Oklahoma,1-4 years,2020,49,200004,24.5
Oklahoma,10-14 years,2020,32,276264,11.58
Oklahoma,15-19 years,2020,50,276548,18.080000000000002
Oklahoma,5-9 years,2020,35,264013,13.26
Oregon,1-4 years,2020,42,175927,23.87
Oregon,10-14 years,2020,36,255647,14.080000000000002
Oregon,15-19 years,2020,51,255597,19.950000000000003
Oregon,5-9 years,2020,30,238401,12.58
Oregon,< 1 year,2020,18,41286,43.6
Pennsylvania,1-4 years,2020,129,556244,23.19
Pennsylvania,10-14 years,2020,116,778595,14.9
Pennsylvania,15-19 years,2020,157,838332,18.73
Pennsylvania,5-9 years,2020,94,728886,12.9
Pennsylvania,< 1 year,2020,43,133055,32.32
South Carolina,1-4 years,2020,46,226907,20.27
South Carolina,10-14 years,2020,41,329574,12.440000000000001
South Carolina,15-19 years,2020,54,336841,16.03
South Carolina,5-9 years,2020,30,299535,10.020000000000001
South Dakota,10-14 years,2020,16,62326,25.67
Tennessee,1-4 years,2020,67,323857,20.69
Tennessee,10-14 years,2020,58,444963,13.030000000000001
Tennessee,15-19 years,2020,91,444097,20.490000000000002
Tennessee,5-9 years,2020,55,413521,13.3
Tennessee,< 1 year,2020,16,78517,20.380000000000003
Texas,1-4 years,2020,339,1555568,21.790000000000003
Texas,10-14 years,2020,323,2163304,14.930000000000001
Texas,15-19 years,2020,449,2143885,20.94
Texas,5-9 years,2020,287,2045895,14.030000000000001
Texas,< 1 year,2020,107,364598,29.35
Utah,1-4 years,2020,57,192565,29.6
Utah,10-14 years,2020,44,278247,15.81
Utah,15-19 years,2020,67,271683,24.66
Utah,5-9 years,2020,40,256843,15.57
Virginia,1-4 years,2020,75,401455,18.680000000000003
Virginia,10-14 years,2020,67,544720,12.3
Virginia,15-19 years,2020,123,567243,21.680000000000003
Virginia,5-9 years,2020,44,515330,8.540000000000001
Virginia,< 1 year,2020,26,96295,27
Washington,1-4 years,2020,91,358361,25.39
Washington,10-14 years,2020,63,484510,13
Washington,15-19 years,2020,118,468431,25.19
Washington,5-9 years,2020,62,467296,13.27
Washington,< 1 year,2020,26,85143,30.54
West Virginia,1-4 years,2020,17,72742,23.37
West Virginia,10-14 years,2020,19,105503,18.01
West Virginia,15-19 years,2020,24,110506,21.72
West Virginia,5-9 years,2020,20,98814,20.240000000000002
Wisconsin,1-4 years,2020,59,261029,22.6
Wisconsin,10-14 years,2020,46,377810,12.18
Wisconsin,15-19 years,2020,86,395654,21.740000000000002
Wisconsin,5-9 years,2020,48,343269,13.980000000000002
Alabama,1-4 years,2021,48,233552,20.55
Alabama,10-14 years,2021,31,322310,9.620000000000001
Alabama,15-19 years,2021,50,332610,15.030000000000001
Alabama,5-9 years,2021,16,303273,5.28
Arizona,1-4 years,2021,70,321402,21.78
Arizona,10-14 years,2021,72,470392,15.31
Arizona,15-19 years,2021,113,474532,23.810000000000002
Arizona,5-9 years,2021,46,438860,10.48
Arizona,< 1 year,2021,19,75004,25.330000000000002
Arkansas,1-4 years,2021,28,145285,19.27
Arkansas,10-14 years,2021,29,202468,14.32
Arkansas,15-19 years,2021,50,202062,24.740000000000002
Arkansas,5-9 years,2021,25,190921,13.090000000000002
California,1-4 years,2021,337,1770731,19.03
California,10-14 years,2021,389,2535851,15.340000000000002
California,15-19 years,2021,586,2516922,23.28
California,5-9 years,2021,273,2399078,11.38
California,< 1 year,2021,90,411583,21.87
Colorado,1-4 years,2021,51,250295,20.380000000000003
Colorado,10-14 years,2021,40,362318,11.040000000000001
Colorado,15-19 years,2021,88,372795,23.61
Colorado,5-9 years,2021,40,335910,11.91
Connecticut,1-4 years,2021,27,146868,18.380000000000003
Connecticut,10-14 years,2021,26,218383,11.91
Connecticut,15-19 years,2021,63,249254,25.28
Connecticut,5-9 years,2021,33,196331,16.81
Delaware,1-4 years,2021,16,43028,37.19
Florida,1-4 years,2021,214,883242,24.230000000000004
Florida,10-14 years,2021,186,1229532,15.130000000000003
Florida,15-19 years,2021,317,1253662,25.290000000000003
Florida,5-9 years,2021,177,1165078,15.190000000000001
Florida,< 1 year,2021,52,207375,25.080000000000002
Georgia,1-4 years,2021,124,508975,24.36
Georgia,10-14 years,2021,92,741100,12.41
Georgia,15-19 years,2021,172,746335,23.05
Georgia,5-9 years,2021,92,681221,13.51
Georgia,< 1 year,2021,24,120640,19.89
Hawaii,15-19 years,2021,25,78336,31.910000000000004
Idaho,10-14 years,2021,20,137636,14.530000000000001
Idaho,15-19 years,2021,29,145127,19.980000000000004
Idaho,5-9 years,2021,21,126812,16.56
Illinois,1-4 years,2021,141,568557,24.8
Illinois,10-14 years,2021,103,813218,12.670000000000002
Illinois,15-19 years,2021,194,834535,23.25
Illinois,5-9 years,2021,91,757577,12.01
Illinois,< 1 year,2021,32,131034,24.42
Iowa,1-4 years,2021,28,151613,18.47
Iowa,10-14 years,2021,42,211861,19.82
Iowa,15-19 years,2021,46,221933,20.730000000000004
Iowa,5-9 years,2021,25,200364,12.48
Kansas,1-4 years,2021,24,143252,16.75
Kansas,10-14 years,2021,30,204064,14.700000000000001
Kansas,15-19 years,2021,42,207317,20.26
Kansas,5-9 years,2021,23,192332,11.96
Kentucky,1-4 years,2021,52,213058,24.41
Kentucky,10-14 years,2021,50,289794,17.25
Kentucky,15-19 years,2021,62,287318,21.580000000000002
Kentucky,5-9 years,2021,30,277368,10.82
Louisiana,1-4 years,2021,41,227895,17.990000000000002
Louisiana,10-14 years,2021,50,308678,16.2
Louisiana,15-19 years,2021,53,302554,17.52
Louisiana,5-9 years,2021,39,298275,13.080000000000002
Maine,15-19 years,2021,26,78961,32.93
Maryland,1-4 years,2021,48,286196,16.77
Maryland,10-14 years,2021,43,392629,10.950000000000001
Maryland,15-19 years,2021,63,389914,16.16
Maryland,5-9 years,2021,46,372632,12.340000000000002
Massachusetts,1-4 years,2021,62,278117,22.290000000000003
Massachusetts,10-14 years,2021,64,391585,16.34
Massachusetts,15-19 years,2021,94,456382,20.6
Massachusetts,5-9 years,2021,35,366235,9.56
Massachusetts,< 1 year,2021,20,66849,29.92
Michigan,1-4 years,2021,78,441063,17.680000000000003
Michigan,10-14 years,2021,67,617898,10.840000000000002
Michigan,15-19 years,2021,150,637774,23.52
Michigan,5-9 years,2021,49,583017,8.4
Michigan,< 1 year,2021,22,102107,21.55
Minnesota,1-4 years,2021,58,271543,21.36
Minnesota,10-14 years,2021,46,377665,12.18
Minnesota,15-19 years,2021,86,372650,23.080000000000002
Minnesota,5-9 years,2021,53,361955,14.64
Mississippi,1-4 years,2021,26,140956,18.45
Mississippi,10-14 years,2021,32,203013,15.76
Mississippi,15-19 years,2021,43,206070,20.87
Missouri,1-4 years,2021,49,288282,17
Missouri,10-14 years,2021,46,396625,11.600000000000001
Missouri,15-19 years,2021,88,401019,21.94
Missouri,5-9 years,2021,39,375222,10.39
Missouri,< 1 year,2021,23,68436,33.61000000000001
Nebraska,10-14 years,2021,19,137655,13.8
Nebraska,15-19 years,2021,35,136669,25.610000000000003
Nebraska,5-9 years,2021,26,133393,19.490000000000002
Nevada,1-4 years,2021,23,142922,16.09
Nevada,10-14 years,2021,22,203559,10.81
Nevada,15-19 years,2021,38,190140,19.990000000000002
Nevada,5-9 years,2021,18,190974,9.43
New Hampshire,15-19 years,2021,19,82969,22.900000000000002
New Jersey,1-4 years,2021,90,420630,21.400000000000002
New Jersey,10-14 years,2021,108,582272,18.55
New Jersey,15-19 years,2021,156,582352,26.79
New Jersey,5-9 years,2021,70,546782,12.8
New Jersey,< 1 year,2021,35,97804,35.79
New Mexico,10-14 years,2021,22,140873,15.62
New Mexico,15-19 years,2021,32,143445,22.310000000000002
New York,1-4 years,2021,211,880974,23.950000000000003
New York,10-14 years,2021,203,1149868,17.650000000000002
New York,15-19 years,2021,327,1220023,26.8
New York,5-9 years,2021,143,1127411,12.68
New York,< 1 year,2021,57,207628,27.450000000000003
North Carolina,1-4 years,2021,94,471814,19.92
North Carolina,10-14 years,2021,95,668060,14.219999999999999
North Carolina,15-19 years,2021,144,703310,20.47
North Carolina,5-9 years,2021,77,618852,12.440000000000001
North Carolina,< 1 year,2021,23,116056,19.82
North Dakota,15-19 years,2021,18,53060,33.92
Ohio,1-4 years,2021,128,540542,23.680000000000003
Ohio,10-14 years,2021,127,743651,17.080000000000002
Ohio,15-19 years,2021,180,750283,23.990000000000002
Ohio,5-9 years,2021,80,710468,11.26
Ohio,< 1 year,2021,41,127393,32.18
Oklahoma,1-4 years,2021,47,197149,23.840000000000003
Oklahoma,10-14 years,2021,40,276336,14.480000000000002
Oklahoma,15-19 years,2021,61,275282,22.16
Oklahoma,5-9 years,2021,39,265898,14.67
Oklahoma,< 1 year,2021,16,47021,34.03
Oregon,1-4 years,2021,46,170827,26.930000000000003
Oregon,10-14 years,2021,33,252624,13.06
Oregon,15-19 years,2021,47,252431,18.62
Oregon,5-9 years,2021,30,236406,12.690000000000001
Oregon,< 1 year,2021,17,39641,42.88
Pennsylvania,1-4 years,2021,134,548994,24.41
Pennsylvania,10-14 years,2021,114,769568,14.81
Pennsylvania,15-19 years,2021,178,842691,21.12
Pennsylvania,5-9 years,2021,105,726888,14.450000000000001
Pennsylvania,< 1 year,2021,35,129283,27.07
South Carolina,1-4 years,2021,32,226113,14.15
South Carolina,10-14 years,2021,40,327758,12.200000000000001
South Carolina,15-19 years,2021,68,335971,20.240000000000002
South Carolina,5-9 years,2021,34,301207,11.290000000000001
Tennessee,1-4 years,2021,72,322516,22.32
Tennessee,10-14 years,2021,72,441356,16.31
Tennessee,15-19 years,2021,117,437215,26.760000000000005
Tennessee,5-9 years,2021,60,417707,14.36
Tennessee,< 1 year,2021,23,78717,29.22
Texas,1-4 years,2021,365,1528577,23.880000000000003
Texas,10-14 years,2021,318,2157721,14.740000000000002
Texas,15-19 years,2021,504,2134986,23.61
Texas,5-9 years,2021,285,2062321,13.82
Texas,< 1 year,2021,80,362201,22.090000000000003
Utah,1-4 years,2021,47,190312,24.700000000000003
Utah,10-14 years,2021,47,277191,16.96
Utah,15-19 years,2021,88,272090,32.339999999999996
Utah,5-9 years,2021,39,257593,15.14
Utah,< 1 year,2021,22,45540,48.31
Virginia,1-4 years,2021,60,395450,15.17
Virginia,10-14 years,2021,52,539523,9.64
Virginia,15-19 years,2021,103,559636,18.400000000000002
Virginia,5-9 years,2021,42,515612,8.15
Virginia,< 1 year,2021,16,94156,16.990000000000002
Washington,1-4 years,2021,71,349274,20.330000000000002
Washington,10-14 years,2021,80,481050,16.630000000000003
Washington,15-19 years,2021,92,450687,20.41
Washington,5-9 years,2021,59,466384,12.65
Washington,< 1 year,2021,30,82368,36.42
West Virginia,10-14 years,2021,18,104393,17.240000000000002
West Virginia,15-19 years,2021,24,108801,22.060000000000002
Wisconsin,1-4 years,2021,65,256853,25.310000000000002
Wisconsin,10-14 years,2021,52,371492,14
Wisconsin,15-19 years,2021,73,379211,19.25
Wisconsin,5-9 years,2021,28,342032,8.190000000000001
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
