cancer_site,state,sex,count,population,crude_rate_100k
X(c) Malignant gonadal germ cell tumors,North Dakota,Male,19,2194388,0.87
X(c) Malignant gonadal germ cell tumors,Ohio,Female,140,34368943,0.41
X(c) Malignant gonadal germ cell tumors,Ohio,Male,300,35997390,0.8300000000000001
X(c) Malignant gonadal germ cell tumors,Oklahoma,Female,35,11570306,0.30000000000000004
X(c) Malignant gonadal germ cell tumors,Oklahoma,Male,89,12186314,0.73
X(c) Malignant gonadal germ cell tumors,Oregon,Female,52,10773308,0.48
X(c) Malignant gonadal germ cell tumors,Oregon,Male,142,11324451,1.25
X(c) Malignant gonadal germ cell tumors,Pennsylvania,Female,130,35510719,0.37000000000000005
X(c) Malignant gonadal germ cell tumors,Pennsylvania,Male,367,37173008,0.9900000000000001
X(c) Malignant gonadal germ cell tumors,Rhode Island,Female,16,2983352,0.54
X(c) Malignant gonadal germ cell tumors,Rhode Island,Male,33,3098728,1.06
X(c) Malignant gonadal germ cell tumors,South Carolina,Female,53,13498914,0.39
X(c) Malignant gonadal germ cell tumors,South Carolina,Male,96,14084581,0.68
X(c) Malignant gonadal germ cell tumors,South Dakota,Male,28,2483465,1.1300000000000001
X(c) Malignant gonadal germ cell tumors,Tennessee,Female,67,18500186,0.36000000000000004
X(c) Malignant gonadal germ cell tumors,Tennessee,Male,167,19384206,0.86
X(c) Malignant gonadal germ cell tumors,Texas,Female,434,84248594,0.52
X(c) Malignant gonadal germ cell tumors,Texas,Male,1034,88350956,1.17
X(c) Malignant gonadal germ cell tumors,Utah,Female,49,10538554,0.45999999999999996
X(c) Malignant gonadal germ cell tumors,Utah,Male,138,11049649,1.25
X(c) Malignant gonadal germ cell tumors,Vermont,Male,20,1795966,1.11
X(c) Malignant gonadal germ cell tumors,Virginia,Female,70,23185434,0.30000000000000004
X(c) Malignant gonadal germ cell tumors,Virginia,Male,178,24228396,0.73
X(c) Malignant gonadal germ cell tumors,Washington,Female,91,19738654,0.45999999999999996
X(c) Malignant gonadal germ cell tumors,Washington,Male,179,20781451,0.86
X(c) Malignant gonadal germ cell tumors,West Virginia,Male,31,5110992,0.61
X(c) Malignant gonadal germ cell tumors,Wisconsin,Female,72,16755799,0.43
X(c) Malignant gonadal germ cell tumors,Wisconsin,Male,201,17573883,1.1400000000000001
X(c) Malignant gonadal germ cell tumors,Wyoming,Male,25,1753469,1.4300000000000002
X(d) Gonadal carcinomas,Alaska,Male,0,2440694,0
X(d) Gonadal carcinomas,California,Female,103,115078726,0.09000000000000001
X(d) Gonadal carcinomas,Colorado,Male,0,15862099,0
X(d) Gonadal carcinomas,Connecticut,Male,0,10654876,0
X(d) Gonadal carcinomas,Delaware,Male,0,2676960,0
X(d) Gonadal carcinomas,District of Columbia,Male,0,1533269,0
X(d) Gonadal carcinomas,Florida,Female,40,50182775,0.08000000000000002
X(d) Gonadal carcinomas,Georgia,Female,21,30321686,0.06999999999999999
X(d) Gonadal carcinomas,Hawaii,Male,0,3997425,0
X(d) Gonadal carcinomas,Illinois,Female,33,38604523,0.09000000000000001
X(d) Gonadal carcinomas,Indiana,Male,0,19169072,0
X(d) Gonadal carcinomas,Louisiana,Male,0,14826787,0
X(d) Gonadal carcinomas,Maine,Male,0,3671569,0
X(d) Gonadal carcinomas,Maryland,Male,0,17861848,0
X(d) Gonadal carcinomas,Massachusetts,Female,20,18423690,0.11000000000000001
X(d) Gonadal carcinomas,Massachusetts,Male,0,19157003,0
X(d) Gonadal carcinomas,Michigan,Female,28,29825800,0.09000000000000001
X(d) Gonadal carcinomas,Minnesota,Male,0,16954017,0
X(d) Gonadal carcinomas,Mississippi,Male,0,7986473,0
X(d) Gonadal carcinomas,Missouri,Female,18,17691930,0.1
X(d) Gonadal carcinomas,Montana,Male,0,3010924,0
X(d) Gonadal carcinomas,Nebraska,Male,0,6097724,0
X(d) Gonadal carcinomas,New Hampshire,Male,0,3810999,0
X(d) Gonadal carcinomas,New Jersey,Female,24,25677915,0.09000000000000001
X(d) Gonadal carcinomas,New Mexico,Male,0,6583143,0
X(d) Gonadal carcinomas,New York,Female,52,55453325,0.09000000000000001
X(d) Gonadal carcinomas,North Carolina,Female,20,27670201,0.06999999999999999
X(d) Gonadal carcinomas,North Carolina,Male,0,28979727,0
X(d) Gonadal carcinomas,Ohio,Female,28,34368943,0.08000000000000002
X(d) Gonadal carcinomas,Pennsylvania,Female,36,35510719,0.1
X(d) Gonadal carcinomas,Rhode Island,Male,0,3098728,0
X(d) Gonadal carcinomas,South Dakota,Male,0,2483465,0
X(d) Gonadal carcinomas,Tennessee,Male,0,19384206,0
X(d) Gonadal carcinomas,Texas,Female,64,84248594,0.08000000000000002
X(d) Gonadal carcinomas,Utah,Male,0,11049649,0
X(d) Gonadal carcinomas,Vermont,Female,0,1694835,0
X(d) Gonadal carcinomas,Vermont,Male,0,1795966,0
X(d) Gonadal carcinomas,Virginia,Female,19,23185434,0.08000000000000002
X(d) Gonadal carcinomas,Washington,Male,0,20781451,0
X(d) Gonadal carcinomas,West Virginia,Male,0,5110992,0
X(d) Gonadal carcinomas,Wisconsin,Female,20,16755799,0.12
X(d) Gonadal carcinomas,Wyoming,Male,0,1753469,0
X(e) Other and unspecified malignant gonadal tumors,Alaska,Male,0,2440694,0
X(e) Other and unspecified malignant gonadal tumors,Arkansas,Male,0,9169100,0
X(e) Other and unspecified malignant gonadal tumors,California,Female,53,115078726,0.05
X(e) Other and unspecified malignant gonadal tumors,Delaware,Male,0,2676960,0
X(e) Other and unspecified malignant gonadal tumors,District of Columbia,Male,0,1533269,0
X(e) Other and unspecified malignant gonadal tumors,Florida,Female,30,50182775,0.06
X(e) Other and unspecified malignant gonadal tumors,Georgia,Female,17,30321686,0.06
X(e) Other and unspecified malignant gonadal tumors,Idaho,Male,0,5476278,0
X(e) Other and unspecified malignant gonadal tumors,Indiana,Male,0,19169072,0
X(e) Other and unspecified malignant gonadal tumors,Iowa,Male,0,9696593,0
X(e) Other and unspecified malignant gonadal tumors,Louisiana,Male,0,14826787,0
X(e) Other and unspecified malignant gonadal tumors,Maryland,Male,0,17861848,0
X(e) Other and unspecified malignant gonadal tumors,Michigan,Female,21,29825800,0.06999999999999999
X(e) Other and unspecified malignant gonadal tumors,Montana,Male,0,3010924,0
X(e) Other and unspecified malignant gonadal tumors,New Hampshire,Male,0,3810999,0
X(e) Other and unspecified malignant gonadal tumors,New Jersey,Female,17,25677915,0.06999999999999999
X(e) Other and unspecified malignant gonadal tumors,New Mexico,Male,0,6583143,0
X(e) Other and unspecified malignant gonadal tumors,New York,Female,28,55453325,0.05
X(e) Other and unspecified malignant gonadal tumors,North Dakota,Female,0,2071886,0
X(e) Other and unspecified malignant gonadal tumors,North Dakota,Male,0,2194388,0
X(e) Other and unspecified malignant gonadal tumors,Ohio,Female,28,34368943,0.08000000000000002
X(e) Other and unspecified malignant gonadal tumors,Pennsylvania,Female,18,35510719,0.05
X(e) Other and unspecified malignant gonadal tumors,South Dakota,Male,0,2483465,0
X(e) Other and unspecified malignant gonadal tumors,Tennessee,Male,0,19384206,0
X(e) Other and unspecified malignant gonadal tumors,Texas,Female,67,84248594,0.08000000000000002
X(e) Other and unspecified malignant gonadal tumors,Texas,Male,34,88350956,0.04000000000000001
X(e) Other and unspecified malignant gonadal tumors,Utah,Male,0,11049649,0
X(e) Other and unspecified malignant gonadal tumors,Wyoming,Female,0,1642684,0
X(e) Other and unspecified malignant gonadal tumors,Wyoming,Male,0,1753469,0
XI Carcinomas and other malignant epithelial neoplasms,Alabama,Female,348,14140689,2.4600000000000004
XI Carcinomas and other malignant epithelial neoplasms,Alabama,Male,166,14736390,1.1300000000000001
XI Carcinomas and other malignant epithelial neoplasms,Alaska,Female,56,2279931,2.4600000000000004
XI Carcinomas and other malignant epithelial neoplasms,Alaska,Male,26,2440694,1.07
XI Carcinomas and other malignant epithelial neoplasms,Arizona,Female,530,19406377,2.7300000000000004
XI Carcinomas and other malignant epithelial neoplasms,Arizona,Male,232,20369280,1.1400000000000001
XI Carcinomas and other malignant epithelial neoplasms,Arkansas,Female,205,8729058,2.35
XI Carcinomas and other malignant epithelial neoplasms,Arkansas,Male,90,9169100,0.9800000000000001
XI Carcinomas and other malignant epithelial neoplasms,California,Female,2899,115078726,2.52
XI Carcinomas and other malignant epithelial neoplasms,California,Male,1376,120991812,1.1400000000000001
XI Carcinomas and other malignant epithelial neoplasms,Colorado,Female,414,15025190,2.7600000000000002
XI Carcinomas and other malignant epithelial neoplasms,Colorado,Male,205,15862099,1.29
XI Carcinomas and other malignant epithelial neoplasms,Connecticut,Female,329,10175364,3.23
XI Carcinomas and other malignant epithelial neoplasms,Connecticut,Male,180,10654876,1.69
XI Carcinomas and other malignant epithelial neoplasms,Delaware,Female,74,2591476,2.8600000000000003
XI Carcinomas and other malignant epithelial neoplasms,Delaware,Male,39,2676960,1.46
XI Carcinomas and other malignant epithelial neoplasms,District of Columbia,Female,30,1550069,1.94
XI Carcinomas and other malignant epithelial neoplasms,District of Columbia,Male,20,1533269,1.3
XI Carcinomas and other malignant epithelial neoplasms,Florida,Female,1330,50182775,2.6500000000000004
XI Carcinomas and other malignant epithelial neoplasms,Florida,Male,691,52680860,1.31
XI Carcinomas and other malignant epithelial neoplasms,Georgia,Female,692,30321686,2.2800000000000002
XI Carcinomas and other malignant epithelial neoplasms,Georgia,Male,371,31689633,1.17
XI Carcinomas and other malignant epithelial neoplasms,Hawaii,Female,64,3750270,1.7100000000000002
XI Carcinomas and other malignant epithelial neoplasms,Hawaii,Male,62,3997425,1.55
XI Carcinomas and other malignant epithelial neoplasms,Idaho,Female,164,5258478,3.12
XI Carcinomas and other malignant epithelial neoplasms,Idaho,Male,80,5476278,1.46
XI Carcinomas and other malignant epithelial neoplasms,Illinois,Female,1143,38604523,2.9600000000000004
XI Carcinomas and other malignant epithelial neoplasms,Illinois,Male,499,40489343,1.2300000000000002
XI Carcinomas and other malignant epithelial neoplasms,Indiana,Female,438,18245506,2.4000000000000004
XI Carcinomas and other malignant epithelial neoplasms,Indiana,Male,201,19169072,1.05
XI Carcinomas and other malignant epithelial neoplasms,Iowa,Female,305,9228398,3.3100000000000005
XI Carcinomas and other malignant epithelial neoplasms,Iowa,Male,141,9696593,1.4500000000000002
XI Carcinomas and other malignant epithelial neoplasms,Kansas,Female,279,8950919,3.12
XI Carcinomas and other malignant epithelial neoplasms,Kansas,Male,136,9455616,1.4400000000000002
XI Carcinomas and other malignant epithelial neoplasms,Kentucky,Female,426,12645562,3.3700000000000006
XI Carcinomas and other malignant epithelial neoplasms,Kentucky,Male,150,13328766,1.1300000000000001
XI Carcinomas and other malignant epithelial neoplasms,Louisiana,Female,309,14259277,2.17
XI Carcinomas and other malignant epithelial neoplasms,Louisiana,Male,190,14826787,1.2800000000000002
XI Carcinomas and other malignant epithelial neoplasms,Maine,Female,133,3472550,3.83
XI Carcinomas and other malignant epithelial neoplasms,Maine,Male,63,3671569,1.72
XI Carcinomas and other malignant epithelial neoplasms,Maryland,Female,448,17122384,2.62
XI Carcinomas and other malignant epithelial neoplasms,Maryland,Male,240,17861848,1.34
XI Carcinomas and other malignant epithelial neoplasms,Massachusetts,Female,523,18423690,2.84
XI Carcinomas and other malignant epithelial neoplasms,Massachusetts,Male,248,19157003,1.29
XI Carcinomas and other malignant epithelial neoplasms,Michigan,Female,902,29825800,3.02
XI Carcinomas and other malignant epithelial neoplasms,Michigan,Male,453,31328957,1.4500000000000002
XI Carcinomas and other malignant epithelial neoplasms,Minnesota,Female,450,16188565,2.7800000000000002
XI Carcinomas and other malignant epithelial neoplasms,Minnesota,Male,228,16954017,1.34
XI Carcinomas and other malignant epithelial neoplasms,Mississippi,Female,174,7683130,2.2600000000000002
XI Carcinomas and other malignant epithelial neoplasms,Mississippi,Male,87,7986473,1.09
XI Carcinomas and other malignant epithelial neoplasms,Missouri,Female,428,17691930,2.42
XI Carcinomas and other malignant epithelial neoplasms,Missouri,Male,233,18574543,1.25
XI Carcinomas and other malignant epithelial neoplasms,Montana,Female,78,2835131,2.75
XI Carcinomas and other malignant epithelial neoplasms,Montana,Male,49,3010924,1.6300000000000001
XI Carcinomas and other malignant epithelial neoplasms,Nebraska,Female,189,5805706,3.2600000000000002
XI Carcinomas and other malignant epithelial neoplasms,Nebraska,Male,87,6097724,1.4300000000000002
XI Carcinomas and other malignant epithelial neoplasms,Nevada,Female,186,7794272,2.39
XI Carcinomas and other malignant epithelial neoplasms,Nevada,Male,84,8220353,1.02
XI Carcinomas and other malignant epithelial neoplasms,New Hampshire,Female,127,3642488,3.49
XI Carcinomas and other malignant epithelial neoplasms,New Hampshire,Male,81,3810999,2.1300000000000003
XI Carcinomas and other malignant epithelial neoplasms,New Jersey,Female,885,25677915,3.45
XI Carcinomas and other malignant epithelial neoplasms,New Jersey,Male,368,26976605,1.36
XI Carcinomas and other malignant epithelial neoplasms,New Mexico,Female,171,6321366,2.7100000000000004
XI Carcinomas and other malignant epithelial neoplasms,New Mexico,Male,73,6583143,1.11
XI Carcinomas and other malignant epithelial neoplasms,New York,Female,1789,55453325,3.23
XI Carcinomas and other malignant epithelial neoplasms,New York,Male,821,58064527,1.4100000000000001
XI Carcinomas and other malignant epithelial neoplasms,North Carolina,Female,695,27670201,2.5100000000000002
XI Carcinomas and other malignant epithelial neoplasms,North Carolina,Male,357,28979727,1.2300000000000002
XI Carcinomas and other malignant epithelial neoplasms,North Dakota,Female,71,2071886,3.4299999999999997
XI Carcinomas and other malignant epithelial neoplasms,North Dakota,Male,21,2194388,0.96
XI Carcinomas and other malignant epithelial neoplasms,Ohio,Female,970,34368943,2.8200000000000003
XI Carcinomas and other malignant epithelial neoplasms,Ohio,Male,467,35997390,1.3
XI Carcinomas and other malignant epithelial neoplasms,Oklahoma,Female,282,11570306,2.44
XI Carcinomas and other malignant epithelial neoplasms,Oklahoma,Male,147,12186314,1.21
XI Carcinomas and other malignant epithelial neoplasms,Oregon,Female,319,10773308,2.9600000000000004
XI Carcinomas and other malignant epithelial neoplasms,Oregon,Male,137,11324451,1.21
XI Carcinomas and other malignant epithelial neoplasms,Pennsylvania,Female,1187,35510719,3.34
XI Carcinomas and other malignant epithelial neoplasms,Pennsylvania,Male,564,37173008,1.52
XI Carcinomas and other malignant epithelial neoplasms,Rhode Island,Female,88,2983352,2.95
XI Carcinomas and other malignant epithelial neoplasms,Rhode Island,Male,41,3098728,1.32
XI Carcinomas and other malignant epithelial neoplasms,South Carolina,Female,274,13498914,2.0300000000000002
XI Carcinomas and other malignant epithelial neoplasms,South Carolina,Male,149,14084581,1.06
XI Carcinomas and other malignant epithelial neoplasms,South Dakota,Female,55,2350852,2.34
XI Carcinomas and other malignant epithelial neoplasms,South Dakota,Male,26,2483465,1.05
XI Carcinomas and other malignant epithelial neoplasms,Tennessee,Female,472,18500186,2.5500000000000003
XI Carcinomas and other malignant epithelial neoplasms,Tennessee,Male,220,19384206,1.1300000000000001
XI Carcinomas and other malignant epithelial neoplasms,Texas,Female,2068,84248594,2.45
XI Carcinomas and other malignant epithelial neoplasms,Texas,Male,1061,88350956,1.2000000000000002
XI Carcinomas and other malignant epithelial neoplasms,Utah,Female,339,10538554,3.2200000000000006
XI Carcinomas and other malignant epithelial neoplasms,Utah,Male,160,11049649,1.4500000000000002
XI Carcinomas and other malignant epithelial neoplasms,Vermont,Female,61,1694835,3.6
XI Carcinomas and other malignant epithelial neoplasms,Vermont,Male,25,1795966,1.3900000000000001
XI Carcinomas and other malignant epithelial neoplasms,Virginia,Female,554,23185434,2.39
XI Carcinomas and other malignant epithelial neoplasms,Virginia,Male,238,24228396,0.9800000000000001
XI Carcinomas and other malignant epithelial neoplasms,Washington,Female,629,19738654,3.19
XI Carcinomas and other malignant epithelial neoplasms,Washington,Male,303,20781451,1.46
XI Carcinomas and other malignant epithelial neoplasms,West Virginia,Female,175,4839575,3.6200000000000006
XI Carcinomas and other malignant epithelial neoplasms,West Virginia,Male,80,5110992,1.57
XI Carcinomas and other malignant epithelial neoplasms,Wisconsin,Female,463,16755799,2.7600000000000002
XI Carcinomas and other malignant epithelial neoplasms,Wisconsin,Male,201,17573883,1.1400000000000001
XI Carcinomas and other malignant epithelial neoplasms,Wyoming,Female,44,1642684,2.68
XI Carcinomas and other malignant epithelial neoplasms,Wyoming,Male,28,1753469,1.6
XI(a) Adrenocortical carcinomas,Alaska,Female,0,2279931,0
XI(a) Adrenocortical carcinomas,California,Female,33,115078726,0.03
XI(a) Adrenocortical carcinomas,California,Male,22,120991812,0.020000000000000004
XI(a) Adrenocortical carcinomas,Delaware,Female,0,2591476,0
XI(a) Adrenocortical carcinomas,Delaware,Male,0,2676960,0
XI(a) Adrenocortical carcinomas,District of Columbia,Female,0,1550069,0
